time,code,test_year,seed,episodes,window,features,hidden,lr,gamma,target_every,eps_decay,ret,excess_bh,sortino,mdd,trades,data_hash,train_len,churn,penalty
09-17 16:00,005930,2018,19,10,10,slim5,64,0.003,0.99,500,0.999,-0.2926,-0.0523,-2.035,-0.3251,18,7cc7facc7e,5,hold10,0.0
09-17 16:00,005930,2018,20,10,10,slim5,64,0.003,0.99,500,0.999,-0.2188,0.0214,-1.405,-0.2416,19,7cc7facc7e,5,hold10,0.0
09-17 16:01,005930,2019,1,10,10,slim5,64,0.003,0.99,500,0.999,0.4706,0.0306,3.166,-0.1313,9,7cc7facc7e,5,hold10,0.0
09-17 16:01,005930,2019,2,10,10,slim5,64,0.003,0.99,500,0.999,0.3897,-0.0503,2.69,-0.0803,28,7cc7facc7e,5,hold10,0.0
09-17 16:02,005930,2019,3,10,10,slim5,64,0.003,0.99,500,0.999,-0.0459,-0.4858,-0.306,-0.2099,14,7cc7facc7e,5,hold10,0.0
09-17 16:02,005930,2019,4,10,10,slim5,64,0.003,0.99,500,0.999,0.3677,-0.0722,2.551,-0.1449,26,7cc7facc7e,5,hold10,0.0
09-17 16:03,005930,2019,5,10,10,slim5,64,0.003,0.99,500,0.999,0.1849,-0.255,1.456,-0.1276,19,7cc7facc7e,5,hold10,0.0
09-17 16:04,005930,2019,6,10,10,slim5,64,0.003,0.99,500,0.999,0.1994,-0.2406,1.664,-0.1292,33,7cc7facc7e,5,hold10,0.0
09-17 16:05,005930,2019,7,10,10,slim5,64,0.003,0.99,500,0.999,0.2808,-0.1591,1.996,-0.1869,25,7cc7facc7e,5,hold10,0.0
09-17 16:05,005930,2019,8,10,10,slim5,64,0.003,0.99,500,0.999,0.4857,0.0457,3.341,-0.1151,35,7cc7facc7e,5,hold10,0.0
09-17 16:06,005930,2019,9,10,10,slim5,64,0.003,0.99,500,0.999,0.1749,-0.265,1.343,-0.104,29,7cc7facc7e,5,hold10,0.0
09-17 16:06,005930,2019,10,10,10,slim5,64,0.003,0.99,500,0.999,0.3932,-0.0468,2.669,-0.1468,21,7cc7facc7e,5,hold10,0.0
09-17 16:07,005930,2019,11,10,10,slim5,64,0.003,0.99,500,0.999,0.338,-0.1019,2.357,-0.1458,37,7cc7facc7e,5,hold10,0.0
09-17 16:08,005930,2019,12,10,10,slim5,64,0.003,0.99,500,0.999,0.2075,-0.2324,1.75,-0.1257,11,7cc7facc7e,5,hold10,0.0
09-17 16:08,005930,2019,13,10,10,slim5,64,0.003,0.99,500,0.999,0.2733,-0.1667,1.984,-0.1278,17,7cc7facc7e,5,hold10,0.0
09-17 16:09,005930,2019,14,10,10,slim5,64,0.003,0.99,500,0.999,0.3821,-0.0579,2.531,-0.1174,32,7cc7facc7e,5,hold10,0.0
09-17 16:09,005930,2019,15,10,10,slim5,64,0.003,0.99,500,0.999,0.0945,-0.3455,0.785,-0.1981,22,7cc7facc7e,5,hold10,0.0
09-17 16:10,005930,2019,16,10,10,slim5,64,0.003,0.99,500,0.999,0.2007,-0.2392,1.572,-0.1106,20,7cc7facc7e,5,hold10,0.0
09-17 16:11,005930,2019,17,10,10,slim5,64,0.003,0.99,500,0.999,0.2133,-0.2266,1.722,-0.1866,34,7cc7facc7e,5,hold10,0.0
09-17 16:11,005930,2019,18,10,10,slim5,64,0.003,0.99,500,0.999,0.2233,-0.2166,1.713,-0.1447,32,7cc7facc7e,5,hold10,0.0
09-17 16:12,005930,2019,19,10,10,slim5,64,0.003,0.99,500,0.999,0.1925,-0.2475,1.504,-0.2397,32,7cc7facc7e,5,hold10,0.0
09-17 16:13,005930,2019,20,10,10,slim5,64,0.003,0.99,500,0.999,0.5336,0.0936,3.442,-0.1245,33,7cc7facc7e,5,hold10,0.0
09-17 16:13,005930,2020,1,10,10,slim5,64,0.003,0.99,500,0.999,0.375,-0.0921,1.946,-0.1537,21,7cc7facc7e,5,hold10,0.0
09-17 16:14,005930,2020,2,10,10,slim5,64,0.003,0.99,500,0.999,0.4117,-0.0553,2.273,-0.1017,25,7cc7facc7e,5,hold10,0.0
09-17 16:15,005930,2020,3,10,10,slim5,64,0.003,0.99,500,0.999,0.1287,-0.3383,0.815,-0.226,23,7cc7facc7e,5,hold10,0.0
09-17 16:15,005930,2020,4,10,10,slim5,64,0.003,0.99,500,0.999,0.4079,-0.0592,1.903,-0.3105,27,7cc7facc7e,5,hold10,0.0
09-17 16:16,005930,2020,5,10,10,slim5,64,0.003,0.99,500,0.999,0.3883,-0.0787,1.966,-0.3512,15,7cc7facc7e,5,hold10,0.0
09-17 16:17,005930,2020,6,10,10,slim5,64,0.003,0.99,500,0.999,0.5448,0.0777,2.498,-0.146,23,7cc7facc7e,5,hold10,0.0
09-17 16:17,005930,2020,7,10,10,slim5,64,0.003,0.99,500,0.999,0.4728,0.0058,2.206,-0.2751,29,7cc7facc7e,5,hold10,0.0
09-17 16:18,005930,2020,8,10,10,slim5,64,0.003,0.99,500,0.999,-0.0413,-0.5083,-0.08,-0.118,4,7cc7facc7e,5,hold10,0.0
09-17 16:19,005930,2020,9,10,10,slim5,64,0.003,0.99,500,0.999,0.5309,0.0639,2.421,-0.3063,13,7cc7facc7e,5,hold10,0.0
09-17 16:20,005930,2020,10,10,10,slim5,64,0.003,0.99,500,0.999,0.4823,0.0153,2.214,-0.3038,17,7cc7facc7e,5,hold10,0.0
09-17 16:21,005930,2020,11,10,10,slim5,64,0.003,0.99,500,0.999,0.3499,-0.1172,1.759,-0.2816,26,7cc7facc7e,5,hold10,0.0
09-17 16:22,005930,2020,12,10,10,slim5,64,0.003,0.99,500,0.999,0.5404,0.0733,2.486,-0.2487,30,7cc7facc7e,5,hold10,0.0
09-17 16:23,005930,2020,13,10,10,slim5,64,0.003,0.99,500,0.999,0.4126,-0.0544,2.011,-0.3187,7,7cc7facc7e,5,hold10,0.0
09-17 16:23,005930,2020,14,10,10,slim5,64,0.003,0.99,500,0.999,0.1074,-0.3596,0.707,-0.1828,24,7cc7facc7e,5,hold10,0.0
09-17 16:24,005930,2020,15,10,10,slim5,64,0.003,0.99,500,0.999,0.3836,-0.0835,1.751,-0.3004,26,7cc7facc7e,5,hold10,0.0
09-17 16:25,005930,2020,16,10,10,slim5,64,0.003,0.99,500,0.999,0.6306,0.1636,3.692,-0.1009,27,7cc7facc7e,5,hold10,0.0
09-17 16:26,005930,2020,17,10,10,slim5,64,0.003,0.99,500,0.999,-0.0311,-0.4981,-0.04,-0.2231,21,7cc7facc7e,5,hold10,0.0
09-17 16:27,005930,2020,18,10,10,slim5,64,0.003,0.99,500,0.999,0.1385,-0.3285,0.935,-0.0911,15,7cc7facc7e,5,hold10,0.0
09-17 16:28,005930,2020,19,10,10,slim5,64,0.003,0.99,500,0.999,0.0717,-0.3953,0.561,-0.3343,28,7cc7facc7e,5,hold10,0.0
09-17 16:28,005930,2020,20,10,10,slim5,64,0.003,0.99,500,0.999,0.2898,-0.1773,1.735,-0.2583,19,7cc7facc7e,5,hold10,0.0
09-17 16:29,005930,2018,1,10,10,slim5,64,0.001,0.95,500,0.999,-0.2579,-0.0176,-1.768,-0.2814,31,7cc7facc7e,5,hold10,0.0
09-17 16:30,005930,2018,2,10,10,slim5,64,0.001,0.95,500,0.999,-0.2277,0.0126,-1.42,-0.2525,30,7cc7facc7e,5,hold10,0.0
09-17 16:30,005930,2018,3,10,10,slim5,64,0.001,0.95,500,0.999,-0.176,0.0643,-1.063,-0.2821,29,7cc7facc7e,5,hold10,0.0
09-17 16:30,005930,2018,4,10,10,slim5,64,0.001,0.95,500,0.999,-0.2853,-0.045,-1.973,-0.3114,31,7cc7facc7e,5,hold10,0.0
09-17 16:31,005930,2018,5,10,10,slim5,64,0.001,0.95,500,0.999,-0.2028,0.0375,-1.286,-0.2292,30,7cc7facc7e,5,hold10,0.0
09-17 16:31,005930,2018,6,10,10,slim5,64,0.001,0.95,500,0.999,-0.1936,0.0467,-1.15,-0.2202,28,7cc7facc7e,5,hold10,0.0
09-17 16:32,005930,2018,7,10,10,slim5,64,0.001,0.95,500,0.999,-0.17,0.0702,-1.008,-0.3148,22,7cc7facc7e,5,hold10,0.0
09-17 16:33,005930,2018,8,10,10,slim5,64,0.001,0.95,500,0.999,-0.2554,-0.0151,-1.655,-0.267,33,7cc7facc7e,5,hold10,0.0
09-17 16:33,005930,2018,9,10,10,slim5,64,0.001,0.95,500,0.999,-0.3173,-0.0771,-2.277,-0.3355,33,7cc7facc7e,5,hold10,0.0
09-17 16:33,005930,2018,10,10,10,slim5,64,0.001,0.95,500,0.999,-0.3196,-0.0794,-2.209,-0.3196,29,7cc7facc7e,5,hold10,0.0
09-17 16:34,005930,2018,11,10,10,slim5,64,0.001,0.95,500,0.999,-0.2144,0.0259,-1.327,-0.2976,25,7cc7facc7e,5,hold10,0.0
09-17 16:34,005930,2018,12,10,10,slim5,64,0.001,0.95,500,0.999,-0.2975,-0.0572,-2.112,-0.3402,28,7cc7facc7e,5,hold10,0.0
09-17 16:35,005930,2018,13,10,10,slim5,64,0.001,0.95,500,0.999,-0.1226,0.1176,-0.655,-0.2119,31,7cc7facc7e,5,hold10,0.0
09-17 16:36,005930,2018,14,10,10,slim5,64,0.001,0.95,500,0.999,-0.3001,-0.0598,-2.032,-0.3296,26,7cc7facc7e,5,hold10,0.0
09-17 16:36,005930,2018,15,10,10,slim5,64,0.001,0.95,500,0.999,-0.3821,-0.1418,-2.796,-0.402,33,7cc7facc7e,5,hold10,0.0
09-17 16:37,005930,2018,16,10,10,slim5,64,0.001,0.95,500,0.999,-0.1471,0.0932,-0.849,-0.2101,30,7cc7facc7e,5,hold10,0.0
09-17 16:37,005930,2018,17,10,10,slim5,64,0.001,0.95,500,0.999,0.0012,0.2415,0.185,-0.106,23,7cc7facc7e,5,hold10,0.0
09-17 16:38,005930,2018,18,10,10,slim5,64,0.001,0.95,500,0.999,-0.2742,-0.0339,-1.87,-0.295,20,7cc7facc7e,5,hold10,0.0
09-17 16:38,005930,2018,19,10,10,slim5,64,0.001,0.95,500,0.999,-0.2005,0.0398,-1.246,-0.2439,24,7cc7facc7e,5,hold10,0.0
09-17 16:39,005930,2018,20,10,10,slim5,64,0.001,0.95,500,0.999,-0.2642,-0.0239,-1.742,-0.3034,32,7cc7facc7e,5,hold10,0.0
09-17 16:39,005930,2019,1,10,10,slim5,64,0.001,0.95,500,0.999,0.252,-0.1879,2.04,-0.1014,31,7cc7facc7e,5,hold10,0.0
09-17 16:40,005930,2019,2,10,10,slim5,64,0.001,0.95,500,0.999,0.3755,-0.0645,2.775,-0.1027,27,7cc7facc7e,5,hold10,0.0
09-17 16:41,005930,2019,3,10,10,slim5,64,0.001,0.95,500,0.999,0.1851,-0.2549,1.463,-0.1743,26,7cc7facc7e,5,hold10,0.0
09-17 16:42,005930,2019,4,10,10,slim5,64,0.001,0.95,500,0.999,0.4594,0.0195,3.125,-0.1417,33,7cc7facc7e,5,hold10,0.0
09-17 16:42,005930,2019,5,10,10,slim5,64,0.001,0.95,500,0.999,0.2641,-0.1759,2.002,-0.1,29,7cc7facc7e,5,hold10,0.0
09-17 16:43,005930,2019,6,10,10,slim5,64,0.001,0.95,500,0.999,0.316,-0.124,2.356,-0.1166,26,7cc7facc7e,5,hold10,0.0
09-17 16:43,005930,2019,7,10,10,slim5,64,0.001,0.95,500,0.999,0.1131,-0.3269,0.93,-0.1603,29,7cc7facc7e,5,hold10,0.0
09-17 16:44,005930,2019,8,10,10,slim5,64,0.001,0.95,500,0.999,0.4414,0.0014,3.046,-0.1138,34,7cc7facc7e,5,hold10,0.0
09-17 16:44,005930,2019,9,10,10,slim5,64,0.001,0.95,500,0.999,0.1044,-0.3356,0.866,-0.1444,23,7cc7facc7e,5,hold10,0.0
09-17 16:45,005930,2019,10,10,10,slim5,64,0.001,0.95,500,0.999,0.263,-0.1769,2.036,-0.157,24,7cc7facc7e,5,hold10,0.0
09-17 16:46,005930,2019,11,10,10,slim5,64,0.001,0.95,500,0.999,0.3761,-0.0638,2.669,-0.1289,33,7cc7facc7e,5,hold10,0.0
09-17 16:46,005930,2019,12,10,10,slim5,64,0.001,0.95,500,0.999,0.0163,-0.4237,0.214,-0.1537,22,7cc7facc7e,5,hold10,0.0
09-17 16:47,005930,2019,13,10,10,slim5,64,0.001,0.95,500,0.999,0.2605,-0.1794,1.937,-0.0974,32,7cc7facc7e,5,hold10,0.0
09-17 16:47,005930,2019,14,10,10,slim5,64,0.001,0.95,500,0.999,0.1992,-0.2408,1.542,-0.1393,26,7cc7facc7e,5,hold10,0.0
09-17 16:48,005930,2019,15,10,10,slim5,64,0.001,0.95,500,0.999,0.3992,-0.0408,2.898,-0.1052,29,7cc7facc7e,5,hold10,0.0
09-17 16:49,005930,2019,16,10,10,slim5,64,0.001,0.95,500,0.999,0.3238,-0.1162,2.24,-0.1778,29,7cc7facc7e,5,hold10,0.0
09-17 16:49,005930,2019,17,10,10,slim5,64,0.001,0.95,500,0.999,0.4565,0.0166,3.096,-0.1162,24,7cc7facc7e,5,hold10,0.0
09-17 16:50,005930,2019,18,10,10,slim5,64,0.001,0.95,500,0.999,0.2559,-0.184,1.896,-0.1632,29,7cc7facc7e,5,hold10,0.0
09-17 16:51,005930,2019,19,10,10,slim5,64,0.001,0.95,500,0.999,0.2938,-0.1462,2.017,-0.1046,26,7cc7facc7e,5,hold10,0.0
09-17 16:52,005930,2019,20,10,10,slim5,64,0.001,0.95,500,0.999,0.2424,-0.1976,1.804,-0.1386,29,7cc7facc7e,5,hold10,0.0
09-17 16:52,005930,2020,1,10,10,slim5,64,0.001,0.95,500,0.999,0.3561,-0.111,1.759,-0.2218,29,7cc7facc7e,5,hold10,0.0
09-17 16:53,005930,2020,2,10,10,slim5,64,0.001,0.95,500,0.999,0.3701,-0.097,1.938,-0.3178,28,7cc7facc7e,5,hold10,0.0
09-17 16:53,005930,2020,3,10,10,slim5,64,0.001,0.95,500,0.999,0.4568,-0.0102,2.047,-0.2396,24,7cc7facc7e,5,hold10,0.0
09-17 16:54,005930,2020,4,10,10,slim5,64,0.001,0.95,500,0.999,0.2917,-0.1753,1.418,-0.3252,28,7cc7facc7e,5,hold10,0.0
09-17 16:55,005930,2020,5,10,10,slim5,64,0.001,0.95,500,0.999,0.2214,-0.2457,1.269,-0.3118,35,7cc7facc7e,5,hold10,0.0
09-17 16:56,005930,2020,6,10,10,slim5,64,0.001,0.95,500,0.999,0.5192,0.0521,2.378,-0.2525,25,7cc7facc7e,5,hold10,0.0
09-17 16:56,005930,2020,7,10,10,slim5,64,0.001,0.95,500,0.999,0.5094,0.0423,2.304,-0.2609,34,7cc7facc7e,5,hold10,0.0
09-17 16:57,005930,2020,8,10,10,slim5,64,0.001,0.95,500,0.999,0.0452,-0.4219,0.421,-0.3462,28,7cc7facc7e,5,hold10,0.0
09-17 16:59,005930,2020,9,10,10,slim5,64,0.001,0.95,500,0.999,0.2581,-0.209,1.404,-0.351,30,7cc7facc7e,5,hold10,0.0
09-17 17:00,005930,2020,10,10,10,slim5,64,0.001,0.95,500,0.999,0.3464,-0.1207,1.899,-0.1696,28,7cc7facc7e,5,hold10,0.0
09-17 17:00,005930,2020,11,10,10,slim5,64,0.001,0.95,500,0.999,0.3184,-0.1487,1.612,-0.2683,32,7cc7facc7e,5,hold10,0.0
09-17 17:01,005930,2020,12,10,10,slim5,64,0.001,0.95,500,0.999,0.3701,-0.0969,1.754,-0.2663,29,7cc7facc7e,5,hold10,0.0
09-17 17:02,005930,2020,13,10,10,slim5,64,0.001,0.95,500,0.999,0.4931,0.0261,2.139,-0.239,27,7cc7facc7e,5,hold10,0.0
09-17 17:03,005930,2020,14,10,10,slim5,64,0.001,0.95,500,0.999,0.1646,-0.3024,1.003,-0.3524,27,7cc7facc7e,5,hold10,0.0
09-17 17:03,005930,2020,15,10,10,slim5,64,0.001,0.95,500,0.999,0.451,-0.0161,2.193,-0.2633,27,7cc7facc7e,5,hold10,0.0
09-17 17:04,005930,2020,16,10,10,slim5,64,0.001,0.95,500,0.999,0.1464,-0.3206,0.866,-0.2737,26,7cc7facc7e,5,hold10,0.0
09-17 17:05,005930,2020,17,10,10,slim5,64,0.001,0.95,500,0.999,0.2249,-0.2422,1.233,-0.2948,22,7cc7facc7e,5,hold10,0.0
09-17 17:06,005930,2020,18,10,10,slim5,64,0.001,0.95,500,0.999,0.2981,-0.1689,1.591,-0.3355,26,7cc7facc7e,5,hold10,0.0
09-17 17:07,005930,2020,19,10,10,slim5,64,0.001,0.95,500,0.999,0.3728,-0.0943,1.995,-0.3202,32,7cc7facc7e,5,hold10,0.0
09-17 17:08,005930,2020,20,10,10,slim5,64,0.001,0.95,500,0.999,0.2648,-0.2022,1.376,-0.3002,30,7cc7facc7e,5,hold10,0.0
09-17 17:08,005930,2018,1,10,10,slim5,64,0.001,0.995,500,0.999,-0.224,0.0162,-1.396,-0.249,24,7cc7facc7e,5,hold10,0.0
09-17 17:09,005930,2018,2,10,10,slim5,64,0.001,0.995,500,0.999,-0.1644,0.0759,-1.034,-0.2809,27,7cc7facc7e,5,hold10,0.0
09-17 17:09,005930,2018,3,10,10,slim5,64,0.001,0.995,500,0.999,-0.175,0.0653,-0.985,-0.1922,20,7cc7facc7e,5,hold10,0.0
09-17 17:10,005930,2018,4,10,10,slim5,64,0.001,0.995,500,0.999,-0.0225,0.2178,0.016,-0.1731,31,7cc7facc7e,5,hold10,0.0
09-17 17:10,005930,2018,5,10,10,slim5,64,0.001,0.995,500,0.999,-0.314,-0.0738,-2.233,-0.3354,35,7cc7facc7e,5,hold10,0.0
09-17 17:11,005930,2018,6,10,10,slim5,64,0.001,0.995,500,0.999,-0.1912,0.049,-1.157,-0.2533,30,7cc7facc7e,5,hold10,0.0
09-17 17:11,005930,2018,7,10,10,slim5,64,0.001,0.995,500,0.999,-0.2225,0.0177,-1.425,-0.2843,35,7cc7facc7e,5,hold10,0.0
09-17 17:12,005930,2018,8,10,10,slim5,64,0.001,0.995,500,0.999,-0.2869,-0.0466,-1.913,-0.3357,36,7cc7facc7e,5,hold10,0.0
09-17 17:13,005930,2018,9,10,10,slim5,64,0.001,0.995,500,0.999,-0.2435,-0.0032,-1.615,-0.3113,34,7cc7facc7e,5,hold10,0.0
09-17 17:13,005930,2018,10,10,10,slim5,64,0.001,0.995,500,0.999,-0.2167,0.0236,-1.309,-0.2401,36,7cc7facc7e,5,hold10,0.0
09-17 17:14,005930,2018,11,10,10,slim5,64,0.001,0.995,500,0.999,-0.292,-0.0517,-1.971,-0.3068,36,7cc7facc7e,5,hold10,0.0
09-17 17:15,005930,2018,12,10,10,slim5,64,0.001,0.995,500,0.999,-0.2469,-0.0066,-1.571,-0.2879,34,7cc7facc7e,5,hold10,0.0
09-17 17:15,005930,2018,13,10,10,slim5,64,0.001,0.995,500,0.999,-0.3035,-0.0633,-2.098,-0.3181,24,7cc7facc7e,5,hold10,0.0
09-17 17:16,005930,2018,14,10,10,slim5,64,0.001,0.995,500,0.999,-0.3038,-0.0635,-2.094,-0.3254,18,7cc7facc7e,5,hold10,0.0
09-17 17:16,005930,2018,15,10,10,slim5,64,0.001,0.995,500,0.999,-0.1605,0.0798,-0.874,-0.2353,31,7cc7facc7e,5,hold10,0.0
09-17 17:17,005930,2018,16,10,10,slim5,64,0.001,0.995,500,0.999,-0.263,-0.0227,-1.726,-0.2991,27,7cc7facc7e,5,hold10,0.0
09-17 17:17,005930,2018,17,10,10,slim5,64,0.001,0.995,500,0.999,-0.1986,0.0417,-1.223,-0.3013,25,7cc7facc7e,5,hold10,0.0
09-17 17:18,005930,2018,18,10,10,slim5,64,0.001,0.995,500,0.999,-0.2387,0.0016,-1.643,-0.3149,25,7cc7facc7e,5,hold10,0.0
09-17 17:18,005930,2018,19,10,10,slim5,64,0.001,0.995,500,0.999,-0.2137,0.0266,-1.362,-0.2688,31,7cc7facc7e,5,hold10,0.0
09-17 17:19,005930,2018,20,10,10,slim5,64,0.001,0.995,500,0.999,-0.4103,-0.17,-3.147,-0.4171,33,7cc7facc7e,5,hold10,0.0
09-17 17:19,005930,2019,1,10,10,slim5,64,0.001,0.995,500,0.999,0.2536,-0.1864,1.783,-0.1769,26,7cc7facc7e,5,hold10,0.0
09-17 17:20,005930,2019,2,10,10,slim5,64,0.001,0.995,500,0.999,0.0293,-0.4106,0.286,-0.1419,20,7cc7facc7e,5,hold10,0.0
09-17 17:20,005930,2019,3,10,10,slim5,64,0.001,0.995,500,0.999,0.1859,-0.254,1.418,-0.223,27,7cc7facc7e,5,hold10,0.0
09-17 17:21,005930,2019,4,10,10,slim5,64,0.001,0.995,500,0.999,0.5258,0.0858,3.426,-0.0996,26,7cc7facc7e,5,hold10,0.0
09-17 17:22,005930,2019,5,10,10,slim5,64,0.001,0.995,500,0.999,0.1631,-0.2768,1.372,-0.1105,28,7cc7facc7e,5,hold10,0.0
09-17 17:22,005930,2019,6,10,10,slim5,64,0.001,0.995,500,0.999,0.2904,-0.1495,2.025,-0.1257,29,7cc7facc7e,5,hold10,0.0
09-17 17:23,005930,2019,7,10,10,slim5,64,0.001,0.995,500,0.999,0.6025,0.1626,3.671,-0.1035,27,7cc7facc7e,5,hold10,0.0
09-17 17:23,005930,2019,8,10,10,slim5,64,0.001,0.995,500,0.999,0.2931,-0.1468,2.217,-0.1377,27,7cc7facc7e,5,hold10,0.0
09-17 17:24,005930,2019,9,10,10,slim5,64,0.001,0.995,500,0.999,0.1846,-0.2554,1.372,-0.17,30,7cc7facc7e,5,hold10,0.0
09-17 17:25,005930,2019,10,10,10,slim5,64,0.001,0.995,500,0.999,0.0613,-0.3787,0.574,-0.1743,27,7cc7facc7e,5,hold10,0.0
09-17 17:25,005930,2019,11,10,10,slim5,64,0.001,0.995,500,0.999,0.3393,-0.1007,2.309,-0.1846,31,7cc7facc7e,5,hold10,0.0
09-17 17:26,005930,2019,12,10,10,slim5,64,0.001,0.995,500,0.999,0.0115,-0.4284,0.23,-0.1222,29,7cc7facc7e,5,hold10,0.0
09-17 17:27,005930,2019,13,10,10,slim5,64,0.001,0.995,500,0.999,0.2911,-0.1489,2.299,-0.1245,27,7cc7facc7e,5,hold10,0.0
09-17 17:28,005930,2019,14,10,10,slim5,64,0.001,0.995,500,0.999,0.2337,-0.2063,1.78,-0.125,21,7cc7facc7e,5,hold10,0.0
09-17 17:29,005930,2019,15,10,10,slim5,64,0.001,0.995,500,0.999,0.1877,-0.2523,1.366,-0.1348,23,7cc7facc7e,5,hold10,0.0
09-17 17:29,005930,2019,16,10,10,slim5,64,0.001,0.995,500,0.999,0.1928,-0.2472,1.43,-0.1663,36,7cc7facc7e,5,hold10,0.0
09-17 17:30,005930,2019,17,10,10,slim5,64,0.001,0.995,500,0.999,0.2857,-0.1542,2.087,-0.1183,35,7cc7facc7e,5,hold10,0.0
09-17 17:30,005930,2019,18,10,10,slim5,64,0.001,0.995,500,0.999,0.6482,0.2082,3.99,-0.0848,28,7cc7facc7e,5,hold10,0.0
09-17 17:31,005930,2019,19,10,10,slim5,64,0.001,0.995,500,0.999,0.0904,-0.3495,0.768,-0.2158,23,7cc7facc7e,5,hold10,0.0
09-17 17:32,005930,2019,20,10,10,slim5,64,0.001,0.995,500,0.999,0.2905,-0.1495,2.244,-0.137,29,7cc7facc7e,5,hold10,0.0
09-17 17:32,005930,2020,1,10,10,slim5,64,0.001,0.995,500,0.999,0.2196,-0.2475,1.271,-0.2781,28,7cc7facc7e,5,hold10,0.0
09-17 17:33,005930,2020,2,10,10,slim5,64,0.001,0.995,500,0.999,0.1946,-0.2724,1.095,-0.3627,27,7cc7facc7e,5,hold10,0.0
09-17 17:34,005930,2020,3,10,10,slim5,64,0.001,0.995,500,0.999,0.7142,0.2472,3.752,-0.1653,30,7cc7facc7e,5,hold10,0.0
09-17 17:34,005930,2020,4,10,10,slim5,64,0.001,0.995,500,0.999,0.3811,-0.0859,1.897,-0.2509,37,7cc7facc7e,5,hold10,0.0
09-17 17:35,005930,2020,5,10,10,slim5,64,0.001,0.995,500,0.999,0.5677,0.1006,2.531,-0.2838,36,7cc7facc7e,5,hold10,0.0
09-17 17:36,005930,2020,6,10,10,slim5,64,0.001,0.995,500,0.999,0.5084,0.0414,2.326,-0.3207,27,7cc7facc7e,5,hold10,0.0
09-17 17:37,005930,2020,7,10,10,slim5,64,0.001,0.995,500,0.999,0.3119,-0.1551,2.032,-0.151,20,7cc7facc7e,5,hold10,0.0
09-17 17:37,005930,2020,8,10,10,slim5,64,0.001,0.995,500,0.999,0.1019,-0.3652,0.626,-0.2229,22,7cc7facc7e,5,hold10,0.0
09-17 17:38,005930,2020,9,10,10,slim5,64,0.001,0.995,500,0.999,0.3943,-0.0728,1.85,-0.306,29,7cc7facc7e,5,hold10,0.0
09-17 17:39,005930,2020,10,10,10,slim5,64,0.001,0.995,500,0.999,0.2754,-0.1916,1.448,-0.3192,32,7cc7facc7e,5,hold10,0.0
09-17 17:39,005930,2020,11,10,10,slim5,64,0.001,0.995,500,0.999,0.4586,-0.0084,2.055,-0.2365,33,7cc7facc7e,5,hold10,0.0
09-17 17:40,005930,2020,12,10,10,slim5,64,0.001,0.995,500,0.999,0.3432,-0.1239,1.777,-0.2461,23,7cc7facc7e,5,hold10,0.0
09-17 17:41,005930,2020,13,10,10,slim5,64,0.001,0.995,500,0.999,0.174,-0.2931,1.035,-0.198,30,7cc7facc7e,5,hold10,0.0
09-17 17:42,005930,2020,14,10,10,slim5,64,0.001,0.995,500,0.999,0.5391,0.0721,2.618,-0.3196,24,7cc7facc7e,5,hold10,0.0
09-17 17:42,005930,2020,15,10,10,slim5,64,0.001,0.995,500,0.999,0.3235,-0.1436,1.778,-0.2141,35,7cc7facc7e,5,hold10,0.0
09-17 17:43,005930,2020,16,10,10,slim5,64,0.001,0.995,500,0.999,0.4126,-0.0544,1.927,-0.2375,30,7cc7facc7e,5,hold10,0.0
09-17 17:44,005930,2020,17,10,10,slim5,64,0.001,0.995,500,0.999,0.5556,0.0886,2.829,-0.2191,31,7cc7facc7e,5,hold10,0.0
09-17 17:44,005930,2020,18,10,10,slim5,64,0.001,0.995,500,0.999,0.3135,-0.1536,1.566,-0.3131,25,7cc7facc7e,5,hold10,0.0
09-17 17:45,005930,2020,19,10,10,slim5,64,0.001,0.995,500,0.999,0.2859,-0.1812,1.396,-0.2671,18,7cc7facc7e,5,hold10,0.0
09-17 17:46,005930,2020,20,10,10,slim5,64,0.001,0.995,500,0.999,0.407,-0.0601,2.034,-0.2989,33,7cc7facc7e,5,hold10,0.0
09-17 17:47,005930,2018,1,20,10,slim5,64,0.001,0.99,500,0.999,-0.2415,-0.0012,-1.522,-0.3348,30,7cc7facc7e,5,hold10,0.0
09-17 17:48,005930,2018,2,20,10,slim5,64,0.001,0.99,500,0.999,-0.1861,0.0542,-1.264,-0.3138,25,7cc7facc7e,5,hold10,0.0
09-17 17:49,005930,2018,3,20,10,slim5,64,0.001,0.99,500,0.999,-0.1904,0.0498,-1.195,-0.2125,24,7cc7facc7e,5,hold10,0.0
09-17 17:50,005930,2018,4,20,10,slim5,64,0.001,0.99,500,0.999,-0.2469,-0.0066,-1.587,-0.2816,21,7cc7facc7e,5,hold10,0.0
09-17 20:49,005930,2018,5,20,10,slim5,64,0.001,0.99,500,0.999,-0.2067,0.0336,-1.422,-0.2791,22,7cc7facc7e,5,hold10,0.0
09-17 20:51,005930,2018,6,20,10,slim5,64,0.001,0.99,500,0.999,-0.2011,0.0391,-1.268,-0.3031,35,7cc7facc7e,5,hold10,0.0
09-17 20:52,005930,2018,7,20,10,slim5,64,0.001,0.99,500,0.999,-0.3828,-0.1425,-2.854,-0.395,26,7cc7facc7e,5,hold10,0.0
