date,frgn_net,inst_net,indiv_net
2025-01-31,-700525851600,109442006500,551584720100
2025-02-03,-402099934400,-97205947500,446294375700
2025-02-04,190582196700,-9676792500,-193356720300
2025-02-05,-115391053500,14673671600,70404987700
2025-02-06,54603694800,72929332700,-150748123400
2025-02-07,-107456573900,73596487900,723663400
2025-02-10,41573797900,157326703800,-237903802300
2025-02-11,40037165000,151464802900,-201080109000
2025-02-12,381646656084,-356133811484,-54173023100
2025-02-13,-114256919200,108353145200,-26383401700
2025-02-14,-51177779000,163619030800,-106590531700
2025-02-17,-71416090800,49243524400,22492322700
2025-02-18,133144361100,56476823200,-188257255500
2025-02-19,110646699700,296426045500,-465091368000
2025-02-20,14482177500,-16938430600,-58663235900
2025-02-21,-56217060100,-26376077700,25258800300
2025-02-24,10769041600,-89754668600,21485426700
2025-02-25,38361635600,-70386553800,-31072624100
2025-02-26,-211836087200,47256355700,119471096600
2025-02-27,36550751900,-100935120100,67592931600
2025-02-28,-186537932900,-184875697500,310457928200
2025-03-04,-35366421850,-48124106150,16949305700
2025-03-05,-121662553200,-140451170150,202978438500
2025-03-06,-62015487400,-36760449100,35688993500
2025-03-07,-146370389350,-39312804300,111741715200
2025-03-10,-78956777400,-18477894750,32049403000
2025-03-11,-24598717350,-95342786700,51415675600
2025-03-12,127254346050,372692200,-182837723550
2025-03-13,-162604165050,101067822150,-3415779600
2025-03-14,-105623111350,15548446600,22181633150
2025-03-17,489616643000,227409473000,-776339057450
2025-03-18,217272587650,-6841657050,-278751821250
2025-03-19,276656301850,134229875300,-478178141250
2025-03-20,501280668900,27374739700,-590076078950
2025-03-21,480766938600,-62412762800,-482544354800
2025-03-24,-39306265600,-19216369350,5134742250
2025-03-25,-3326965700,-18467825550,-30550780900
2025-03-26,142267244100,31600506950,-220606254150
2025-03-27,320504568300,-66876741900,-310956878950
2025-03-28,-95280054450,-81015820400,120553240350
2025-03-31,-208714831450,27456897450,127787126350
2025-04-01,-101220944950,1611043400,40578126200
2025-04-02,-27692514800,-31738931300,5760199850
2025-04-03,-304250289750,-19715069700,265327292550
2025-04-04,-410030096900,3244325200,348907730750
2025-04-07,-658737467750,69730121000,520940505150
2025-04-08,-220127019750,-26713639250,191468642700
2025-04-09,-143646302450,-78666793950,157983582700
2025-04-10,-11996084200,63255063850,-91775065350
2025-04-11,-224397620250,7840723800,159860434950
2025-04-14,51178284950,-15985065900,-72315411750
2025-04-15,37478533650,13069621550,-88421365500
2025-04-16,-267635741800,-26900377050,256658704650
2025-04-17,-113377234850,51483271600,22666639050
2025-04-18,27355805550,-37997338050,-28878189800
2025-04-21,-2960639500,-27989832750,-8032452250
2025-04-22,-100226125800,-2738922550,65268175900
2025-04-23,-82756423400,83417533300,-49880021750
2025-04-24,2773295500,-46326537200,6181094250
2025-04-25,-87539266200,43227306600,9629858800
2025-04-28,-35649241750,-5950596400,13564533000
2025-04-29,-9242543950,44064643300,-62287077550
2025-04-30,-90233265600,-37251529900,97200417050
2025-05-02,-656238792200,61469744300,543973458200
2025-05-07,-128718876100,8326490500,92472694700
2025-05-08,5034293150,-110316118900,85891185500
2025-05-09,-141634250,-33704764150,2855881450
2025-05-12,134359724900,118805642400,-282727476150
2025-05-13,4429279450,36586924450,-51268475850
2025-05-14,-9591462350,70829690850,-58807014950
2025-05-15,165067957850,-69284844400,-90799109300
2025-05-16,-72732832700,-11354449250,79946833800
2025-05-19,-34287548100,-57114854250,80811296650
2025-05-20,-39379715750,5456993000,34625829150
2025-05-21,-47213632000,-18759359500,64053380150
2025-05-22,-173136697850,-113793149850,272349575650
2025-05-23,-142508211100,-53347689050,186406165950
2025-05-26,-113064227450,58181207600,47097963900
2025-05-27,-269834988600,22690693800,229016147950
2025-05-28,118132751750,194042426250,-269484145400
2025-05-29,-8299665450,61297364800,-58870342700
2025-05-30,-7605824750,112488235300,-104809223650
2025-06-02,49110828550,-33974732600,-13745996750
2025-06-04,119775101650,67064831850,-176290654250
2025-06-05,281318315200,137802524700,-414294844450
2025-06-09,309135095150,-129336955150,-159736050350
2025-06-10,-54533069200,-17931077300,71865041600
2025-06-11,133535624000,24499766250,-148212988300
2025-06-12,19403756100,-69602772800,54066983150
2025-06-13,766874250,-212188411550,213376135100
2025-06-16,-396864890450,41216924450,352467044050
2025-06-17,107060714150,59159294900,-168042875750
2025-06-18,228077295250,44002663750,-269016613550
2025-06-19,-25749834800,-68034543050,96032763650
2025-06-20,-49695351050,3105071850,46423629950
2025-06-23,-77738467950,-245738606850,320201632400
2025-06-24,327219616900,111581731450,-439694505600
2025-06-25,120160165650,-48786073450,-75916076850
2025-06-26,-100832228150,-81358258850,180959303950
2025-06-27,37663783850,125716175500,-167841450500
2025-06-30,-317875914000,49014711500,266685380250
2025-07-01,8380303300,68222870950,-76881895000
2025-07-02,-21101593150,55918248050,-32453696450
2025-07-03,563955013650,256353879600,-847294261000
2025-07-04,-11738923300,-52373841300,48413227600
2025-07-07,-175645428850,-62868264850,246886141550
2025-07-08,-117906761950,-53416687000,183573601600
2025-07-09,-202303563250,-125653808250,261683089250
2025-07-10,39480999200,-106540335950,6874274450
2025-07-11,307774681950,4230975250,-374090703300
2025-07-14,-42573173300,-9443214750,-12623296550
2025-07-15,230360343350,-25726447000,-269686307850
2025-07-16,372330848400,-66031235600,-368104045750
2025-07-17,525417682400,123824924250,-730333249000
2025-07-18,397374263450,-109016917850,-351341951650
2025-07-21,190992989150,-45683267650,-206321638500
2025-07-22,-46112332150,-53790839650,51410331850
2025-07-23,-71874241800,-22953416550,36249365050
2025-07-24,41625005800,-62102504950,-31782541800
2025-07-25,50573911250,-57277474850,-50037787200
2025-07-28,681049551300,254820680650,-988455321600
2025-07-29,252152360850,-43894834450,-259886662100
2025-07-30,587511643450,93381461600,-722902522050
2025-07-31,-74141829600,-154944222250,159896978000
2025-08-01,-35045531050,-169480224050,139655493250
2025-08-04,-32312982250,-64964049000,36782427100
2025-08-05,-178083617350,7745900850,99937999600
2025-08-06,-41987010150,-65083241250,52653060700
2025-08-07,-27330730550,43485251800,-83145603850
2025-08-08,165169406950,66953013200,-300633626850
2025-08-11,-144363066250,-40903060500,120110255750
2025-08-12,37612584850,-25423861000,-79811860450
2025-08-13,20830893700,-16180788250,-72492483050
2025-08-14,-129834295600,94952500150,-34392362450
2025-08-18,-174502855650,-21204154950,135267207100
2025-08-19,-73385808500,50053758400,-36667986400
2025-08-20,5757552400,133535930450,-198427827600
2025-08-21,137146379450,-94321059150,-106670469100
2025-08-22,30940544000,2410015950,-97764584850
2025-08-25,-137020942000,-36028196400,106997549700
2025-08-26,-160096063850,-63980732600,164214953450
2025-08-27,-59270712350,-5716676100,3734501000
2025-08-28,-242019520950,-55609910350,232496902550
2025-08-29,-124277529750,-11602837500,74272470050
2025-09-01,-183723040100,-73530262250,194313387650
2025-09-02,132038755350,-55718382600,-138118494850
2025-09-03,96569944150,-77284419400,-85889763800
2025-09-04,29136214600,-44842012050,-47278411800
2025-09-05,-107883365100,-7495386100,52200460300
2025-09-08,48029560650,-11687726750,-97487265100
2025-09-09,273148160150,132396818850,-462213290300
2025-09-10,382780462850,332416855750,-760097798600
2025-09-11,-5512066300,406194743500,-443114387400
2025-09-12,791826522150,451135476000,-1273262680150
2025-09-15,261709641150,127216640600,-416671187700
2025-09-16,1024562825300,69269772400,-1069929375750
2025-09-17,166415105000,-62696255700,-156214700250
2025-09-18,349313494550,362065903000,-755822074700
2025-09-19,10838944900,-86311260750,11711136700
2025-09-22,665270173550,159841451550,-854850157450
2025-09-23,163068934650,-110857650500,-104265343400
2025-09-24,68289990650,43945042400,-145193617750
2025-09-25,419151228200,23924816400,-484856799550
2025-09-26,130544274700,-237702043800,68905949650
2025-09-29,88121582900,81480873400,-199827035600
2025-09-30,106426146200,-20188673000,-94107834400
2025-10-01,526982279850,127175586650,-638127312850
2025-10-02,1714113426300,25184823950,-1730582002100
2025-10-10,598803762950,34395449200,-611970118700
2025-10-13,-223933018750,6212750450,209751869150
2025-10-14,251186034250,-218998935150,-45935430000
2025-10-15,163225599050,149730276450,-313789955800
2025-10-16,558691315650,194533437000,-739921710600
2025-10-17,396817880600,-104446130800,-284935683950
2025-10-20,-96761722800,95264783350,-14063206000
2025-10-21,67130419700,126011207350,-185813663500
2025-10-22,-48035068150,107566530950,-51534382400
2025-10-23,-115117256800,-149456365350,254653066350
2025-10-24,515222827200,351832056750,-852881236750
2025-10-27,786814695900,164288471000,-939879938700
2025-10-28,-257879125000,-91252563250,337764708350
2025-10-29,-201262276750,86810318200,103439705100
2025-10-30,532743874300,6438358900,-547882493950
2025-10-31,1795038804165,-1584698941865,-234596158850
2025-11-03,-273303284800,252024733650,10478730900
2025-11-04,-593764219200,-82850758150,717287181650
2025-11-05,-163159151750,-105625235200,314235588200
2025-11-06,-723578977100,175830166500,524919338850
2025-11-07,256575904950,-181062599650,-66392164650
2025-11-10,72448937850,112870711150,-192828963100
2025-11-11,235451708500,145061145900,-374656288800
2025-11-12,-444072445800,198244757900,229657696500
2025-11-13,194031044900,-420368776300,228050829150
2025-11-14,-585912464600,-324774960700,886698202000
2025-11-17,304598292000,35725584550,-334214958850
2025-11-18,83267938600,-172702083000,91769248150
2025-11-19,-200812438900,84098386550,124826329850
2025-11-20,529221928200,177956176300,-710811151000
2025-11-21,-794721310450,-10318761300,792496925350
2025-11-24,33917215850,365280519750,-395168845450
2025-11-25,9805152350,32696289250,-61806899150
2025-11-26,210082527850,372113311800,-603791252350
2025-11-27,149879193700,99968044250,-261827421300
2025-11-28,-518361842350,139133435500,371070863500
2025-12-01,-1366801250,-38750340750,44718859450
2025-12-02,425848118700,121225251850,-542584426650
2025-12-03,132062276400,185159232850,-304192336500
2025-12-04,-2536744250,52669507500,-62754030600
2025-12-05,435663672950,196150053800,-619690850850
2025-12-08,157374748050,-63680245650,-102394684800
2025-12-09,-388945857200,46212551350,319114259100
2025-12-10,-93873636250,-106711738200,197933793450
2025-12-11,267932913350,-466279929950,191518029450
2025-12-12,-92836839500,330428229600,-244191302650
2025-12-15,-698102575350,-108967381600,792465874000
2025-12-16,-177868009600,-18042138700,194618339800
2025-12-17,234617126100,199703508050,-440723774100
2025-12-18,-93495530350,44905935400,33552962000
2025-12-19,-722729880500,172394696150,529754757750
2025-12-22,795144233350,576962656850,-1355272199300
2025-12-23,599484000750,148873500750,-738732106550
2025-12-24,51201627250,139164113750,-183436822050
2025-12-26,1253478219550,337185326650,-1600574115250
2025-12-29,-551379459450,-81086826050,627483314950
2025-12-30,-148468849150,-33616846650,175413882600
2026-01-02,301244475700,-115470003550,-191177305850
2026-01-05,337313023300,-443758245550,53051450750
2026-01-06,-1513220525150,30464305150,1402307694650
2026-01-07,290978846400,-358758526450,81922541850
2026-01-08,-525045594850,-717839555400,984625177200
2026-01-09,-917132512450,275762439550,392849322050
2026-01-12,-948550787250,96145879400,620698778550
2026-01-13,-519984301000,-11201615600,298902760900
2026-01-14,22727796150,264047932650,-496192977750
2026-01-15,37795272850,568346762050,-812980445700
2026-01-16,120909187800,187205733950,-530029197550
2026-01-19,-7190644350,-109635980600,-112825233200
2026-01-20,-428779770050,-285984419550,489654785600
2026-01-21,973521410850,63422202000,-1220851450450
2026-01-22,208374401000,20237900550,-450878280450
2026-01-23,-265221499900,-226444993800,365835097300
2026-01-26,110249989350,-361914274750,255386897200
2026-01-27,551634900400,128716107750,-679837154000
2026-01-28,-284452502800,-146117056300,424330981050
2026-01-29,-1195225917650,-287798663000,1475759326000
2026-01-30,-588348762600,184876175400,316421464500
2026-02-02,-969950841500,-479869374400,1354695202450
2026-02-03,664792254950,580850028550,-1342095873200
2026-02-04,-933438220200,649770798350,135464694400
2026-02-05,-2587455682700,-734609569300,3138983235150
2026-02-06,-889137101400,197645874850,515282687050
2026-02-09,86564656250,745782696600,-997473324050
2026-02-10,307308863050,147294175950,-604581690600
2026-02-11,619491602300,-8793118050,-753656102150
2026-02-12,2385692529300,34838647900,-2536881111800
2026-02-13,-855005617700,100641853100,561964785250
2026-02-19,-1067140107300,328875189450,537180352900
2026-02-20,-2055002065100,650707182750,1197436233550
2026-02-23,-1147769330250,144678384600,804190730650
2026-02-24,-449639521650,745652129800,-478716426750
2026-02-25,-1785674871000,285323630000,1266879765750
2026-02-26,-1663473646250,347837587000,1074927855250
2026-02-27,-4224234828250,329230826750,3623823407500
2026-03-03,-3196726141600,217680314000,2688631635200
2026-03-04,-695276560100,291383446700,141029123750
2026-03-05,-336092254000,-673468470450,808927370750
2026-03-06,-1157432886050,-562122649900,1633702118900
2026-03-09,-1379458918250,-526758354800,1847694153100
2026-03-10,775928095600,199226321700,-949787047350
2026-03-11,-148807660000,100572589300,40594033950
2026-03-12,-912239123350,77668046400,805003304050
2026-03-13,-518780435050,-410915427400,930769456400
2026-03-16,-91357709200,173811192000,-110136762950
2026-03-17,74981949450,308947820450,-391059080150
2026-03-18,280225936600,903164318550,-1162743695300
2026-03-19,-428151636150,-224799972850,605902595050
2026-03-20,-77999296884,-1423501162216,1472172659750
2026-03-23,-1511720792600,-1220811824000,2363185854100
2026-03-24,-1169007225350,-39605246500,884438631650
2026-03-25,-1179334202750,564787397550,258096739850
2026-03-26,-2031998385250,-303567641850,1985263459250
2026-03-27,-1792987722450,122255464750,1342839170700
2026-03-30,-695678544350,273274897900,87209892150
2026-03-31,-1981537736250,103102387300,1535455243000
2026-04-01,-10844465750,1257406078200,-1566663749150
2026-04-02,-257729805250,-541771080250,456556594000
2026-04-03,96569944450,355628016600,-919942756400
2026-04-06,231710389800,323263108350,-903837704700
2026-04-07,-539062978900,112930735950,58473003200
2026-04-08,497216012250,794599900500,-1639737405000
2026-04-09,2274646870808,-2754350281808,103483718000
2026-04-10,98604869500,-98774015250,-405652159750
2026-04-13,-287917483650,-447451231200,351821950400
2026-04-14,-103147227000,642663860250,-912124720500
2026-04-15,14649703000,122930328750,-555689579500
2026-04-16,370624331500,306013532500,-1075241364000
2026-04-17,-687656031000,187711191500,90353236000
2026-04-20,-621011898000,26064890500,292144906750
2026-04-21,283999902500,267648062000,-546903832250
2026-04-22,-281816028500,-142166700250,422184239250
2026-04-23,748672544250,155735536000,-891805196750
2026-04-24,-1074873719000,-13952338500,1061091359500
2026-04-27,1009180671250,458895975500,-1451072427250
2026-04-28,-683231102000,201716441000,476701321500
2026-04-29,455321359250,241309775500,-680974831000
2026-04-30,-173923219000,30726830000,129042397000
2026-05-04,1197105387250,992846122000,-2177785336000
2026-05-06,3084937366750,-587966300500,-2419070101250
2026-05-07,-2780444758750,166663960000,2573006462000
2026-05-08,-2538322067000,285970260750,2200058912750
2026-05-11,-2277817724500,457200334000,1753615686750
2026-05-12,-2200286259500,-17641942500,2190554996500
2026-05-13,-1544725915500,456101309000,1006836797000
2026-05-14,228202526000,72805605250,-308401956250
2026-05-15,-2486733891500,-420703382000,2870828782500
2026-05-18,-1241475109250,785961611250,458385259750
2026-05-19,-2535541066250,394423584000,2134108801750
2026-05-20,-1579582653000,753511476500,767169754500
2026-05-21,1095425775500,772880408000,-1765363669750
2026-05-22,-1007516397750,-89329427250,1060388452000
2026-05-26,570584965790,454874641710,-982800524000
2026-05-27,-80850568000,495290783500,-360083856750
2026-05-28,-1550075005250,-473128804000,1937762819250
2026-05-29,-327749924500,1666582391750,-1334073074250
2026-06-01,-41530027000,1289917753000,-1087601348000
2026-06-02,-3935056992250,1103593205500,2836575341250
2026-06-04,-4394220388500,1153954509500,3183227046750
2026-06-05,-1405864076000,-479275773500,1794967081000
2026-06-08,-350129591750,-1185913793500,1450834633250
2026-06-09,-490882226250,564860475500,-123615662750
2026-06-10,-1169228655500,-862333334750,1950408341500
2026-06-11,173036022750,-1624393320000,1402226262000
2026-06-12,962781757250,1097528696500,-1979878605750
2026-06-15,-618766968250,181114969500,440643598500
2026-06-16,-6531322000,284536661500,-254887062500
2026-06-17,-667959113000,389336430500,282262765750
2026-06-18,872676611000,689030323500,-1490036709500
2026-06-19,-899492226750,-501606383500,1408733410500
2026-06-22,-436576500000,-116370434750,529085323250
2026-06-23,-761094773500,-1406332976250,2131058668500
2026-06-24,-181872169250,972587277000,-779148544000
2026-06-25,-628737872000,1222591185500,-611340106750
2026-06-26,-2014228612250,-1209421591750,3132016798500
2026-06-29,-3849834405500,801013609250,2942094169750
2026-06-30,-868492437750,909288281000,-38274265000
2026-07-01,-1082144150500,-585369217750,1652059958250
2026-07-02,-1471515113250,-616213221250,2022858220250
2026-07-03,-394797578500,1306315309750,-918447121750
2026-07-06,-629745526500,5808876500,596429786500
2026-07-07,-1813394187250,-547519681500,2323149761750
2026-07-08,-870963405500,283642027500,583728964500
2026-07-09,237748912250,311452419000,-489460949500
2026-07-10,190851361750,667280084250,-832870984500
2026-07-13,-187524687500,-852749702500,1101169858500
2026-07-14,-300177728250,1378348505500,-1061658015000
2026-07-15,509525155750,-114993848250,-388197553750
2026-07-16,-213962026250,-1168340501750,1335791889750
2026-07-20,283920263250,-359075687750,54385547250
2026-07-21,500750586000,468825855250,-940342512500
2026-07-22,583359795000,-463807452250,-109576096750
2026-07-23,350400241000,-31520436250,-319620906250
2026-07-24,-867979316500,-858845236500,1692764106750
2026-07-27,-835342761750,125131975000,702512375250
2026-07-28,-1488873487500,-144483038250,1674307002250
2026-07-29,-724282672050,1286301320800,-565461139300
2026-07-30,146551819500,-36977971500,-108241600750
2026-07-31,2099936358250,935049061500,-2958633101500
2026-08-03,-945519532500,-1219195618000,2097251630500
2026-08-04,203197999250,-926889009250,689253588750
2026-08-05,577176805000,-517404372750,-60218351000
2026-08-06,-723174320750,-277667939500,970898774250
2026-08-07,-399445298000,8288220000,143021669500
2026-08-10,-1013861647250,145124296500,842196186250
2026-08-11,584285217000,76298299500,-638373628250
2026-08-12,1477545348500,196181143000,-1533237726250
2026-08-13,-103862160250,1488707686250,-1372371021750
2026-08-14,1336152206500,-497830074500,-829331771250
2026-08-18,177879274000,-257273097000,93619917500
2026-08-19,-1037160213750,-733386449500,1694716511500
2026-08-20,1133148381000,159302568500,-1270982011750
2026-08-21,431676212500,368243491500,-743272079250
2026-08-24,-1801117692750,-1634201480500,2908093353000
2026-08-25,-1256202769500,49993376750,698552698250
2026-08-26,665597518250,132828342750,-1280078975250
2026-08-27,369981550500,-25199832750,-862106495750
2026-08-28,-500294564750,-427252739250,409731409000
2026-08-31,3983675750,-594475858000,80743741500
2026-09-01,-181473037250,-85172137500,-247823846000
2026-09-02,-332714778000,-752618201000,588757936000
2026-09-03,22860772250,-208748269000,-314681958750
2026-09-04,-28616363250,635905434500,-1110677383750
2026-09-07,871111756250,1221953777000,-2582259502250
2026-09-08,914025930000,664362070250,-2112570557750
2026-09-09,-780019457000,474626271750,-254769561750
2026-09-10,-1551583879750,1152626468500,-118327326250
2026-09-11,-911722256250,-570440550750,940346141500
2026-09-14,-867842405500,-454330729250,891441634000
2026-09-15,-285046433000,-562955870000,339608832000
